,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,name,person
131045,131045,2019-03-13 10:35:44,571365235126,"fraud_Kerluke, Kertzmann and Wiza",misc_net,28.83,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,91257647ffc687ec3baae56132e308f9,1331634944,43.77197,-85.313223,0,Barbara Taylor,Barbara Taylor 1995-07-12
131349,131349,2019-03-13 15:03:36,571365235126,"fraud_Ruecker, Beer and Collier",shopping_net,221.8,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,8070cf14fe5758ecc55ea6c513126082,1331651016,45.036586,-87.165437,0,Barbara Taylor,Barbara Taylor 1995-07-12
131436,131436,2019-03-13 16:07:08,571365235126,fraud_Haag-Blanda,food_dining,1.09,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,2859cc78c2859cb1e9ce494020a8ec78,1331654828,45.118815000000005,-85.39183299999999,0,Barbara Taylor,Barbara Taylor 1995-07-12
131807,131807,2019-03-13 20:10:21,571365235126,fraud_Abernathy and Sons,food_dining,9.93,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,2dccfeb0e2a9164a035ca67c03d30176,1331669421,44.789795,-85.55841099999999,0,Barbara Taylor,Barbara Taylor 1995-07-12
132262,132262,2019-03-14 02:04:16,571365235126,"fraud_Rutherford, Homenick and Bergstrom",grocery_net,53.1,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,14f8d2fce627e9ec568fadf3b14a353f,1331690656,44.958244,-86.54789699999999,0,Barbara Taylor,Barbara Taylor 1995-07-12
132272,132272,2019-03-14 02:17:27,571365235126,"fraud_Huel, Hammes and Witting",grocery_pos,62.74,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,e1875a13eb4a463c7f10e5249140979f,1331691447,45.367355,-86.972676,0,Barbara Taylor,Barbara Taylor 1995-07-12
132273,132273,2019-03-14 02:18:32,571365235126,fraud_Friesen-Stamm,gas_transport,51.51,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,8d1878756b3472234a3e0cdf2003fcbc,1331691512,45.07653,-86.676802,0,Barbara Taylor,Barbara Taylor 1995-07-12
133049,133049,2019-03-14 13:56:37,571365235126,fraud_Skiles LLC,home,22.76,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,1b8522a058f450d22e583742efb0752e,1331733397,43.978341,-85.255759,0,Barbara Taylor,Barbara Taylor 1995-07-12
133089,133089,2019-03-14 14:25:50,571365235126,fraud_Parker-Kunde,personal_care,113.78,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,8696ec031e4ffe51d6b4edba8744d861,1331735150,44.447837,-86.682569,0,Barbara Taylor,Barbara Taylor 1995-07-12
133181,133181,2019-03-14 15:33:01,571365235126,fraud_Botsford PLC,home,52.05,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,c282b96c96bd3692bfbe76f8940074c8,1331739181,44.308791,-85.590037,0,Barbara Taylor,Barbara Taylor 1995-07-12
133316,133316,2019-03-14 16:58:52,571365235126,fraud_Hirthe-Beier,health_fitness,27.47,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,68b14438e31b2a8c780d5518e65890a7,1331744332,44.079755,-87.096172,0,Barbara Taylor,Barbara Taylor 1995-07-12
133567,133567,2019-03-14 19:35:27,571365235126,"fraud_Terry, Johns and Bins",misc_pos,2.15,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,77e633021aff563efdb99e277fb41c2e,1331753727,44.124590000000005,-85.32477,0,Barbara Taylor,Barbara Taylor 1995-07-12
133942,133942,2019-03-14 23:36:41,571365235126,fraud_Dickinson-Rempel,misc_pos,1.19,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,5db3a3c6f79caa4426d88ce95e48324e,1331768201,45.145681,-86.417349,0,Barbara Taylor,Barbara Taylor 1995-07-12
135462,135462,2019-03-15 19:50:40,571365235126,fraud_Haley Group,misc_pos,91.84,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,0ab4d27bc27295d2e99bccf13d22796b,1331841040,44.665086,-87.145087,0,Barbara Taylor,Barbara Taylor 1995-07-12
135601,135601,2019-03-15 21:17:28,571365235126,fraud_Pacocha-Weissnat,kids_pets,21.44,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,f593ac0e3d6b2797c4628386fef2b303,1331846248,45.08548,-86.74887,0,Barbara Taylor,Barbara Taylor 1995-07-12
136725,136725,2019-03-16 09:16:54,571365235126,fraud_Spinka Inc,grocery_net,63.84,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,98c304942ad3b3a8d32f7b6c17646a2f,1331889414,45.418894,-86.849745,0,Barbara Taylor,Barbara Taylor 1995-07-12
136884,136884,2019-03-16 11:16:31,571365235126,"fraud_Streich, Hansen and Veum",gas_transport,70.31,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,7f2bb722b8ecc4b09e040a6de7a32586,1331896591,44.222214,-85.35624,0,Barbara Taylor,Barbara Taylor 1995-07-12
137125,137125,2019-03-16 13:25:55,571365235126,fraud_Abbott-Rogahn,entertainment,15.44,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,6466ffc6c848a0f246f5e3333e437843,1331904355,44.359029,-86.221024,0,Barbara Taylor,Barbara Taylor 1995-07-12
137129,137129,2019-03-16 13:27:09,571365235126,fraud_Pacocha-Weissnat,kids_pets,167.78,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,5f89492acfe425278a450164f7b08dc8,1331904429,45.068902,-86.258486,0,Barbara Taylor,Barbara Taylor 1995-07-12
137143,137143,2019-03-16 13:34:08,571365235126,fraud_Terry-Huel,shopping_net,1.57,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,879688e8cb1f3be3274645d687602bd9,1331904848,44.327008,-86.213661,0,Barbara Taylor,Barbara Taylor 1995-07-12
137191,137191,2019-03-16 14:02:23,571365235126,fraud_Gerlach Inc,shopping_net,9.28,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,2cd0ff8ef44e163b4ba104b0104e4599,1331906543,45.208175,-85.249299,0,Barbara Taylor,Barbara Taylor 1995-07-12
137271,137271,2019-03-16 14:35:34,571365235126,fraud_Boyer PLC,shopping_net,8.9,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,f253693674018cb3626e23a27b2c952c,1331908534,45.32271,-85.69755500000001,0,Barbara Taylor,Barbara Taylor 1995-07-12
137573,137573,2019-03-16 16:55:08,571365235126,fraud_Morissette PLC,shopping_pos,2.44,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,4136569b8d005492d2d4a84dab3395ee,1331916908,44.147372,-86.253826,0,Barbara Taylor,Barbara Taylor 1995-07-12
137581,137581,2019-03-16 16:57:43,571365235126,"fraud_Hodkiewicz, Prohaska and Paucek",travel,117.58,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,636b001d40a926e144f3572a96063376,1331917063,43.600871000000005,-85.39151899999999,0,Barbara Taylor,Barbara Taylor 1995-07-12
138011,138011,2019-03-16 20:05:01,571365235126,fraud_Connelly PLC,food_dining,87.79,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,30b6a22e8695cc54c588b47f67037967,1331928301,43.821721,-86.173272,0,Barbara Taylor,Barbara Taylor 1995-07-12
138374,138374,2019-03-16 22:52:36,571365235126,fraud_Bauch-Blanda,entertainment,26.9,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,3a8b96e0d90927effb7b2015909e8ab8,1331938356,44.896697,-87.20759,0,Barbara Taylor,Barbara Taylor 1995-07-12
138545,138545,2019-03-17 00:07:36,571365235126,fraud_Harris Inc,gas_transport,63.9,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,0775dac20861b525853f302c741e167a,1331942856,45.195558,-85.94124599999999,0,Barbara Taylor,Barbara Taylor 1995-07-12
138887,138887,2019-03-17 03:25:59,571365235126,fraud_Parisian and Sons,gas_transport,47.27,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,6cfdf1be0fb052c3a12a2614d02a1afd,1331954759,45.482365,-86.970089,0,Barbara Taylor,Barbara Taylor 1995-07-12
140189,140189,2019-03-17 14:47:24,571365235126,"fraud_Koss, Hansen and Lueilwitz",home,7.65,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,390bf40ad7c19e3af1115cadd5a309a3,1331995644,43.944281,-86.271468,0,Barbara Taylor,Barbara Taylor 1995-07-12
141097,141097,2019-03-17 20:24:16,571365235126,fraud_Macejkovic-Lesch,shopping_pos,488.71,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,95f95d10728c6f311983f34d7213af48,1332015856,44.489929,-85.346367,0,Barbara Taylor,Barbara Taylor 1995-07-12
141377,141377,2019-03-17 22:15:39,571365235126,"fraud_Eichmann, Hayes and Treutel",travel,7.87,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,a7e020f4dc3896b69c61d451d76505ea,1332022539,45.441291,-85.349657,0,Barbara Taylor,Barbara Taylor 1995-07-12
141754,141754,2019-03-18 00:51:51,571365235126,fraud_Wolf Inc,grocery_pos,100.84,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,29ad8e8f3d267c1321648f290612ef07,1332031911,43.774292,-85.355087,0,Barbara Taylor,Barbara Taylor 1995-07-12
142271,142271,2019-03-18 05:49:50,571365235126,fraud_DuBuque LLC,grocery_pos,101.28,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,36c02cc1ff64225b0991a987c2e01778,1332049790,44.735007,-86.420433,0,Barbara Taylor,Barbara Taylor 1995-07-12
143218,143218,2019-03-18 14:17:25,571365235126,fraud_Kutch-Wilderman,home,8.9,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,98bf0fc06b297f51686a433f7186c8f7,1332080245,45.513351,-87.163209,0,Barbara Taylor,Barbara Taylor 1995-07-12
143759,143759,2019-03-18 17:51:49,571365235126,fraud_Kuhic LLC,shopping_net,5.02,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,35bbe84f7fc1e4131c9c249859eff189,1332093109,43.819436,-86.874891,0,Barbara Taylor,Barbara Taylor 1995-07-12
144229,144229,2019-03-18 20:45:33,571365235126,"fraud_Bradtke, Torp and Bahringer",personal_care,36.05,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,2e85f419e4310e9311db18c28df54b42,1332103533,43.97582,-86.879035,0,Barbara Taylor,Barbara Taylor 1995-07-12
145949,145949,2019-03-19 21:03:36,571365235126,fraud_Baumbach Ltd,personal_care,27.49,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,05a39cdd91941b6e3794116a5d728c1d,1332191016,44.483213,-87.041147,0,Barbara Taylor,Barbara Taylor 1995-07-12
146163,146163,2019-03-19 23:38:24,571365235126,fraud_Collier LLC,home,34.26,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,ad569c14e04f16d6e32eeb9b8a456b47,1332200304,44.069026,-87.109854,0,Barbara Taylor,Barbara Taylor 1995-07-12
146964,146964,2019-03-20 13:08:05,571365235126,"fraud_Streich, Rolfson and Wilderman",kids_pets,28.18,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,fed8a722862deffec57224a2381438b0,1332248885,43.704771,-85.674323,0,Barbara Taylor,Barbara Taylor 1995-07-12
147106,147106,2019-03-20 14:43:05,571365235126,fraud_Predovic Inc,shopping_net,6.46,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,0fa27b02c157a9c4effa5f2a94eae0c4,1332254585,43.831885,-86.131052,0,Barbara Taylor,Barbara Taylor 1995-07-12
147594,147594,2019-03-20 20:24:14,571365235126,fraud_Metz-Boehm,shopping_pos,5.28,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,bc475de505d847ad6a352b26c990f758,1332275054,43.626188,-87.124121,0,Barbara Taylor,Barbara Taylor 1995-07-12
147820,147820,2019-03-20 22:59:55,571365235126,fraud_Homenick LLC,personal_care,14.0,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,1ff7540f220c4ac9b037bb4002c62030,1332284395,43.724963,-86.644814,0,Barbara Taylor,Barbara Taylor 1995-07-12
148007,148007,2019-03-21 01:40:51,571365235126,"fraud_Streich, Hansen and Veum",gas_transport,53.32,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,2d43c4afab14ad3a0ad55d11a24a1031,1332294051,44.664382,-85.991237,0,Barbara Taylor,Barbara Taylor 1995-07-12
149334,149334,2019-03-21 19:33:47,571365235126,fraud_Hilpert-Conroy,kids_pets,6.16,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,bc7b15b6c5163323708aa43234064a2d,1332358427,43.699355,-85.541116,0,Barbara Taylor,Barbara Taylor 1995-07-12
149595,149595,2019-03-21 22:23:54,571365235126,fraud_Lynch-Wisozk,home,76.14,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,5f11cb3e1a42b6836654a4ec8de57d9e,1332368634,44.998756,-87.10491400000001,0,Barbara Taylor,Barbara Taylor 1995-07-12
149754,149754,2019-03-22 00:19:18,571365235126,fraud_Kris-Weimann,misc_net,7.29,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,2b75c04775f42ecbd6d33b9e97a53a43,1332375558,44.311124,-85.367428,0,Barbara Taylor,Barbara Taylor 1995-07-12
149988,149988,2019-03-22 04:01:33,571365235126,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,127.83,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,631d17e454f01afd2178c028e8a2ab47,1332388893,44.382003000000005,-86.260492,0,Barbara Taylor,Barbara Taylor 1995-07-12
150532,150532,2019-03-22 12:59:54,571365235126,"fraud_Schroeder, Hauck and Treutel",entertainment,34.39,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,5c37c366989adccf2bf8875515a71855,1332421194,45.027926,-86.763446,0,Barbara Taylor,Barbara Taylor 1995-07-12
150616,150616,2019-03-22 13:56:02,571365235126,fraud_Herman Inc,misc_pos,274.88,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,b73cb7b71f87b5cb1fe678e404b969bf,1332424562,45.136095000000005,-85.654995,0,Barbara Taylor,Barbara Taylor 1995-07-12
150932,150932,2019-03-22 17:06:50,571365235126,"fraud_Reichert, Huels and Hoppe",shopping_net,440.39,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,88707eefe1cd8c324812a9f70765e6a2,1332436010,44.564151,-85.966643,0,Barbara Taylor,Barbara Taylor 1995-07-12
152404,152404,2019-03-23 08:47:40,571365235126,"fraud_Jenkins, Hauck and Friesen",gas_transport,98.69,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,fe40dc3f1ad960958a10acf77eab28ae,1332492460,44.953977,-87.015242,0,Barbara Taylor,Barbara Taylor 1995-07-12
153047,153047,2019-03-23 14:36:10,571365235126,fraud_Rau-Robel,kids_pets,60.74,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,3d3e3547480c0de36dec900f1220b26b,1332513370,44.036798,-86.157494,0,Barbara Taylor,Barbara Taylor 1995-07-12
153087,153087,2019-03-23 14:51:42,571365235126,"fraud_Dare, Fritsch and Zboncak",health_fitness,52.69,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,0fc2c17e768725c4c90a2f6fb651d9b9,1332514302,44.713302,-85.457892,0,Barbara Taylor,Barbara Taylor 1995-07-12
153249,153249,2019-03-23 16:03:59,571365235126,fraud_Eichmann-Russel,misc_pos,9.84,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,5f4c42225e0b2376258f9ca48349fa20,1332518639,44.108168,-85.242163,0,Barbara Taylor,Barbara Taylor 1995-07-12
153303,153303,2019-03-23 16:26:28,571365235126,"fraud_Haley, Jewess and Bechtelar",shopping_pos,4.3,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,d38420e6256629000c8b8fb1b0deb2f7,1332519988,44.249567,-85.954004,0,Barbara Taylor,Barbara Taylor 1995-07-12
153489,153489,2019-03-23 17:36:52,571365235126,fraud_Padberg-Sauer,home,25.99,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,5831cb87c827707b2218765b4f8d2b5c,1332524212,44.74245,-86.70994,0,Barbara Taylor,Barbara Taylor 1995-07-12
153746,153746,2019-03-23 19:23:19,571365235126,fraud_Gulgowski LLC,home,21.81,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,ceaabec1242459276f8772be7a96fa8f,1332530599,44.645378,-86.757537,0,Barbara Taylor,Barbara Taylor 1995-07-12
154746,154746,2019-03-24 03:36:45,571365235126,fraud_Harris Inc,gas_transport,48.06,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,abc3765dc8690676793bffae721c3318,1332560205,45.219783,-87.10857,0,Barbara Taylor,Barbara Taylor 1995-07-12
155118,155118,2019-03-24 07:22:03,571365235126,fraud_Bins-Rice,gas_transport,57.42,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,92c8a56f1616fc12746f8dc99b861677,1332573723,44.288921,-86.433233,0,Barbara Taylor,Barbara Taylor 1995-07-12
155471,155471,2019-03-24 10:48:39,571365235126,fraud_Parisian and Sons,gas_transport,45.04,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,a5c64ee247765ca02b50cce9e8b50426,1332586119,43.935702,-85.821265,0,Barbara Taylor,Barbara Taylor 1995-07-12
155492,155492,2019-03-24 11:00:30,571365235126,fraud_Kilback LLC,grocery_pos,96.48,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,22324b6c2b9df6b8ea5cf2d2938d0b56,1332586830,44.270176,-85.291554,0,Barbara Taylor,Barbara Taylor 1995-07-12
155660,155660,2019-03-24 12:30:08,571365235126,fraud_Pacocha-Bauch,shopping_pos,3.57,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,0c47891aa2dd9822cbff35d88e7c6580,1332592208,44.774564,-86.577339,0,Barbara Taylor,Barbara Taylor 1995-07-12
156228,156228,2019-03-24 15:57:59,571365235126,fraud_Berge-Hills,kids_pets,8.4,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,157bf762ec99b565d8f8ea98592dd74e,1332604679,44.518167,-85.995515,0,Barbara Taylor,Barbara Taylor 1995-07-12
156382,156382,2019-03-24 16:56:45,571365235126,fraud_Ruecker-Mayert,kids_pets,5.95,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,6a200fe6d8acf8b0d60df5358f3467e9,1332608205,45.1222,-86.185177,0,Barbara Taylor,Barbara Taylor 1995-07-12
158992,158992,2019-03-25 13:39:40,571365235126,"fraud_Yost, Schamberger and Windler",kids_pets,66.79,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,c3e20700e504d7e9bcbee3e495c4c7df,1332682780,44.916524,-86.74708299999999,0,Barbara Taylor,Barbara Taylor 1995-07-12
